"","Small","Small_med","Medium_S","Med_large","Large","Globulose","Vermiform","Dorso_com","Later_com","Upright","Calcareous","Siliceous","Chitinous","Cuticle","None_SK","Asexual","Sexual_ext","Sexual_int","Sexual_brood","Pel_Plankto","Pel_Leci","Benthic_Dir","Sessile","Burrower","Crawler","Swimmer","none_MV","Low","medium_MV","High","Deposit","Filter_Sus","Op_Sc","Pred","Arctic","Boreal","Cosmo"
"1284",0.00984987435682801,1.04250730244597,0.396032878233246,1.96420080163197,0.0962910128515629,0.318541539308242,1.83538822094999,0.834776849335211,0.0607125874621301,0.222386386824319,2.06142585414471,0.0945078459421372,0.0904320358832519,1.16724407312847,1.3817845255533,1.35783914141032,2.16158888660271,0.209224916788459,0.162777664591834,1.43799673931757,0.725154541116952,1.70233000478917,0.303002513472356,1.78180830110576,0.886403776820366,0.150550234365672,0.178011004729245,0.746977107480914,2.20229603963291,0.0861014876746465,2.14481013513984,0.13071462540319,0.595238095185525,0.845560763491837,1.97226750893085,0.704605665372877,0.383075198778549
"1300",0.0200529701125178,1.30312775892669,0.47597427166403,1.3480892923633,0.00756715851793139,0.439273552753602,1.52062050689829,0.996216420894879,0.195169630423695,0.00756715851793139,2.22606886119243,0.00756715851793139,0.299596418174223,0.884726951624027,0.845756085201297,0.844999369312581,1.97225375219323,0.407050069295001,0.211817379175452,1.37816874765515,0.674612183236647,1.60215664005361,0.0586454786062751,1.3121452893262,1.51311640829159,0.226699457643281,0.0586454786062751,0.834531466877646,2.09301299030855,0.288750157594932,2.00693656200554,0.0621137596013525,0.94917391864892,1.1976920167348,1.99205448361463,0.729474082414728,0.169315172138712
"1306",0.0112936344864977,1.70396988360105,0.576859456957568,0.636065480311492,0.571241159055826,1.68149669173293,0.1104836869711,0.640001140745692,0.508441706616033,0.477412731039641,1.13769107921817,1.6822667122772,0.176505817891167,0.0168548939074063,0.0665354779888963,1.54990873833758,2.11162445813782,0.0972507414910705,0.734770704967681,0.271075747194362,1.95910335391236,0.341746520603646,2.3365560119147,0.171229751304059,0.336869723913097,0.174366871978841,2.32993953918311,0.312000912598238,0.21244010950804,0.175393566023834,0.22361966688966,2.28579169523999,0.22467488021719,0.34516883409538,1.04674309838447,0.32780059316969,0.331451060888028
"1316",0.00325505559805495,0.205584619748612,1.70821065783361,1.69966247121574,0.168287840741689,0.176168887530889,0.0885932294897001,1.58756099565817,0.18914072395663,1.7695332660619,2.92367041242052,0.00986780368753034,0.050047212972123,0.0328438042510979,0.0399184183370312,0.289809916451044,2.82899814668381,0.0132841458285126,0.0430151198808903,0.279292567924082,2.49079493732182,0.293463789743432,1.77500967716601,0.079773788294246,1.72403579977098,0.147484809751803,0.328914570879086,1.47456951156229,1.20411691226236,0.0231695444105325,0.26324309108481,1.83082215078253,1.6864149814651,1.69351892037582,0.6813872402008,0.146377797581741,2.05075100876308
"1338",0.00769186941640749,1.05101917266848,1.28509415424887,0.913551934338462,0.205472622610067,0.0508161928083048,0.910026494239626,1.00519557292834,1.09346689644109,0.843399236487361,1.61062759953916,0,1.33738106092891,0.0532377072567302,0.0611432397087033,0.242187054842965,2.34391914993246,0.0223277875807278,0.938703635125545,1.31675189450934,1.46706384249857,0.283612757097714,0.952492023212509,0.172782177672363,0.961953734831271,1.2836412455334,0.294338641633558,0.923362628930253,0.502464247051937,1.32343954762418,0.285710215954336,0.943874280636649,1.13576861720488,1.93538473590934,1.45414435071969,1.02245598542928,1.0163950772273
"1346",0.00530686509878538,2.3265296600868,0.212391238428131,0.335253913113836,0.315496046123142,0.190650586682859,0.0650120133380735,0.0848048706584201,2.57720030789297,0.300298584088019,2.84815367747161,0.0301733187221608,0.104726025801601,0.013949473981433,0.0251813664913665,0.326996197753139,2.75475285168648,0.0215307098421856,0.0939490074461986,0.234563437445953,2.68519209685387,0.0869159532545386,1.95567892884634,0.0262194126339532,0.22288833422916,0.81244022485223,0.485280739048157,2.22727378753914,0.19647064311574,0.0922344817956507,1.63065385240278,1.95061699598296,0.169563087547534,0.94212601178375,1.99682754438466,0.814108096744161,0.0558445496816764
"1354",0.0485126145328428,1.07851135936795,1.56514371791744,1.16825655831399,0.770114221146001,0.552309526844334,0.483180620060014,0.994414459724121,1.14694991833619,1.14227438183649,1.55554160914183,0.520208359530287,1.11563323708974,0.036086356214591,0.278586670024514,0.828166185487961,1.88009915907565,0.512865570503987,1.43002384839477,0.636877118127223,1.52852391112721,1.05958955693032,1.57967239864731,0.0212752604384501,0.597966612325107,0.747081712091769,1.23449855650689,0.372913267271097,0.285898079586269,0.812413706583297,0.117108070793891,1.32637755741137,0.90510857293016,1.54678674534047,1.26964352945084,0.831806200555265,1.28282289454418
"1365",0.02267079915328,1.39109466427811,0.839781441245486,1.40556282898738,0.671386966619108,0.445199989324276,0.281107222060578,1.60389558343374,0.483928714537465,1.28674486334991,2.31602853553478,0.432936115661112,0.324231170018111,0.016712533728737,0.345926737389823,0.950249819640555,2.27281107222648,0.472466401279723,0.742178106737607,0.492612285248885,2.05878109386809,0.911494375711985,1.53737943197378,0.0630828011830297,1.21471130466676,0.390466775333088,1.2944131242081,0.874195099779028,0.754482058405034,0.323776952477319,0.628743954872812,1.34316135410149,1.14858257408131,1.46225986588956,1.60775643246588,0.415475458904353,1.10322761648025
"1375",0.00477536914463764,0.995413132207782,1.11511153009486,0.880678605040155,0.264844486336709,0.0245051837802401,1.20411561414902,1.65592208615301,1.03883129125459,0.45645617341861,1.66358781025765,0.0067232170931941,1.17690857682184,0.274269556990313,0.296198554785162,0.543795161765124,2.29472196044342,0.0298146402686544,0.806189129752113,0.715174363695693,0.862174049650174,1.60775997495135,0.590826264528782,1.2564561734887,1.07775683315506,0.294627709635793,0.406063462142051,0.445711592846545,1.77439522470685,0.417122211661772,0.737606031979315,0.591328934956902,1.34169022937576,1.36591266102965,1.96223688345318,1.06057178760267,0.304869619853869
